/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /studium;;1;1,35923;6,16728;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/studium;;1;1,35923;29,19799;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,20756;5,47909;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,20756;25,93985;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,20756;80,23256;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf;;1;1,70925;7,75543;0;;;1;1,105410;6,46184;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;2,58430;11,72578;1;1,322751;7,74411;1;1,714429;10,02195;0;;
/prijimaciekonanie==>/struktura-univerzity;;1;2,94598;13,36686;1;1,196227;7,00337;1;1,601802;9,36357;0;;
/prijimaciekonanie==>/struktura-univerzity, /struktura-univerzity/filozoficka-fakulta;;1;1,05005;4,76443;0;;;0;;;0;;
/prijimaciekonanie, /struktura-univerzity==>/struktura-univerzity/filozoficka-fakulta;;1;1,05005;35,64356;0;;;0;;;0;;
/prijimaciekonanie==>/struktura-univerzity/filozoficka-fakulta;;1;1,25423;5,69084;0;;;0;;;0;;
/prijimaciekonanie==>/studium;;1;5,39610;24,48385;1;2,254428;13,19865;1;3,182747;18,60522;1;1,485961;10,58442
/prijimaciekonanie==>/studium, /prijimaciekonanie;;1;2,29845;10,42880;0;;;1;1,226380;7,16898;0;;
/prijimaciekonanie, /studium==>/prijimaciekonanie;;1;2,29845;42,59459;0;;;1;1,226380;38,53211;0;;
/prijimaciekonanie==>/studium, /prijimaciekonanie/podmienky-prijatia/178;;1;1,13172;5,13499;0;;;0;;;0;;
/prijimaciekonanie, /studium==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,13172;20,97297;0;;;0;;;0;;
/prijimaciekonanie==>/studium, /struktura-univerzity;;1;1,41757;6,43197;0;;;0;;;0;;
/prijimaciekonanie, /studium==>/struktura-univerzity;;1;1,41757;26,27027;0;;;0;;;0;;
/prijimaciekonanie==>/studium, /studium;;1;1,27756;5,79672;0;;;0;;;0;;
/prijimaciekonanie, /studium==>/studium;;1;1,27756;23,67568;0;;;0;;;0;;
/prijimaciekonanie==>/studium, /studium/akreditovane-programy;;1;2,08260;9,44944;0;;;1;1,151295;6,73007;0;;
/prijimaciekonanie, /studium==>/studium/akreditovane-programy;;1;2,08260;38,59459;0;;;1;1,151295;36,17300;0;;
/prijimaciekonanie==>/studium/134;;1;1,42340;6,45844;0;;;0;;;0;;
/prijimaciekonanie==>/studium/akreditovane-programy;;1;2,39762;10,87877;0;;;1;1,330664;7,77859;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie;;1;2,27511;21,23027;0;;;1;1,159638;14,70899;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,00338;9,36309;0;;;0;;;0;;
/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,00338;44,10256;0;;;0;;;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia;;1;1,66842;15,56886;0;;;1;1,005298;12,75132;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/355;;1;1,83759;17,14752;1;1,062035;13,55186;1;1,318150;16,71958;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/358;;1;2,40929;22,48231;1;1,403267;17,90607;1;1,735286;22,01058;1;1,121308;17,88657
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/366;;1;1,04422;9,74415;0;;;0;;;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;3,60518;33,64181;1;2,139406;27,29941;1;2,573729;32,64550;1;1,689559;26,95104
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;3,43601;32,06315;1;2,078061;26,51663;1;2,436074;30,89947;1;1,637900;26,12700
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia;;1;2,70680;25,25857;1;1,111878;14,18787;1;1,689401;21,42857;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;2,21094;20,63146;0;;;1;1,355692;17,19577;0;;
/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;2,21094;81,68103;0;;;1;1,355692;80,24691;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia/178;;1;2,54346;23,73435;0;;;1;1,555917;19,73545;0;;
/prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,36507;12,73816;0;;;0;;;0;;
/prijimaciekonanie/moznosti-vs-studia==>/struktura-univerzity;;1;1,04422;9,74415;0;;;0;;;0;;
/prijimaciekonanie/moznosti-vs-studia==>/studium;;1;2,01843;18,83506;0;;;1;1,059525;13,43915;0;;
/prijimaciekonanie/podmienky-prijatia==>/o-univerzite;;1;1,19006;9,41828;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;;1;3,62268;28,67036;1;1,338088;14,22748;1;2,202478;23,44583;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;1,06172;8,40259;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;;1;1,06172;29,30757;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,27173;10,06464;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,27173;35,10467;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,25423;9,92613;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,25423;34,62158;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;;1;3,37184;26,68513;1;1,491450;15,85813;1;2,273391;24,20071;1;1,112192;14,74617
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,14922;9,09511;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,14922;34,08304;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/370;;1;1,01505;8,03324;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,01505;30,10381;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,28923;10,20314;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,20756;9,55679;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia;;1;2,45596;19,43675;0;;;1;1,522546;16,20782;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,63342;12,92705;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,63342;66,50831;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;10,53553;83,37950;1;7,503259;79,77986;1;7,779585;82,81528;1;6,004619;79,61322
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /o-univerzite;;1;1,04422;8,26408;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/o-univerzite;;1;1,04422;9,91141;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;3,19683;25,30009;1;1,115712;11,86302;1;1,910483;20,33748;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;3,19683;30,34330;1;1,115712;14,86970;1;1,910483;24,55764;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;;1;2,63680;20,86796;1;1,023695;10,88463;1;1,739457;18,51687;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;;1;2,63680;25,02769;1;1,023695;13,64333;1;1,739457;22,35925;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,07339;8,49492;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,07339;10,18826;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;;1;2,10011;16,62050;0;;;1;1,293121;13,76554;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;;1;2,10011;19,93355;0;;;1;1,293121;16,62198;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;;1;2,17011;17,17452;0;;;1;1,343178;14,29840;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;;1;2,17011;20,59801;0;;;1;1,343178;17,26542;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,24840;9,87996;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,24840;11,84939;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,28678;18,09788;0;;;1;1,564260;16,65187;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,28678;21,70543;0;;;1;1,564260;20,10724;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /struktura-univerzity;;1;1,54008;12,18837;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/struktura-univerzity;;1;1,54008;14,61794;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium;;1;3,19683;25,30009;1;1,157887;12,31146;1;1,960539;20,87034;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;3,19683;30,34330;1;1,157887;15,43178;1;1,960539;25,20107;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium/akreditovane-programy;;1;1,55174;12,28070;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium/akreditovane-programy;;1;1,55174;14,72868;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,13756;9,00277;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,13756;10,79734;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,13756;35,58394;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,14339;9,04894;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,14339;10,85271;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,14339;35,76642;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;11,44968;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;13,73200;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,44674;68,88889;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /prijimaciekonanie;;1;1,54591;12,23453;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /prijimaciekonanie;;1;1,54591;14,67331;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/prijimaciekonanie;;1;1,54591;48,35766;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /studium/akreditovane-programy;;1;1,41757;11,21884;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium/akreditovane-programy;;1;1,41757;13,45515;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium/akreditovane-programy;;1;1,41757;44,34307;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,37090;10,84949;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/651-podmienky-prijatia-na-magisterske-tudijne-programy;;1;1,21923;9,64912;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,85848;22,62235;1;1,188559;12,63759;1;1,973053;21,00355;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie;;1;1,05589;8,35642;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie;;1;1,05589;36,93878;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/moznosti-vs-studia;;1;1,06172;8,40259;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/moznosti-vs-studia;;1;1,06172;37,14286;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,05005;8,31025;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/struktura-univerzity;;1;1,73259;13,71191;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/studium;;1;3,64602;28,85503;1;1,410935;15,00204;1;2,240020;23,84547;0;;
/prijimaciekonanie/podmienky-prijatia==>/studium, /prijimaciekonanie;;1;1,72675;13,66574;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /studium==>/prijimaciekonanie;;1;1,72675;47,36000;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/studium, /studium/akreditovane-programy;;1;1,61008;12,74238;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia, /studium==>/studium/akreditovane-programy;;1;1,61008;44,16000;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia==>/studium/akreditovane-programy;;1;1,77342;14,03509;0;;;1;1,030326;10,96803;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/o-univerzite;;1;1,26590;8,88252;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;3,96103;27,79370;1;1,418603;13,12988;1;2,402703;22,64151;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;;1;1,12006;7,85919;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;;1;1,12006;28,27688;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,46424;10,27425;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,46424;36,96613;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,44091;10,11052;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,44091;36,37703;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,10839;7,77732;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,10839;27,98233;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,10839;75,69721;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;;1;3,31350;23,25010;1;1,334254;12,34918;1;2,223335;20,95126;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,14922;8,06386;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,14922;34,68310;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/370;;1;1,10256;7,73639;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,10256;33,27465;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,28923;9,04625;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia/370;;1;1,32423;9,29185;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;;1;2,82931;19,85264;1;1,008358;9,33286;1;1,822884;17,17767;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;;1;1,04422;7,32706;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;;1;1,04422;36,90722;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,91343;13,42612;0;;;1;1,197180;11,28145;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,91343;67,62887;0;;;1;1,197180;65,67506;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;;1;2,85264;20,01637;0;;;1;1,852084;17,45283;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,58675;11,13385;0;;;1;1,134610;10,69182;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,74180;19,23864;0;;;1;1,910483;18,00314;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie;;1;1,07922;7,57266;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie;;1;1,07922;39,36170;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/moznosti-vs-studia;;1;1,07922;7,57266;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/moznosti-vs-studia;;1;1,07922;39,36170;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /studium;;1;1,01505;7,12239;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/studium;;1;1,01505;37,02128;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,04422;7,32706;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/struktura-univerzity;;1;1,87843;13,18052;0;;;1;1,059525;9,98428;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;3,94353;27,67090;1;1,487616;13,76863;1;2,415217;22,75943;1;1,005834;11,59370
/prijimaciekonanie/podmienky-prijatia/178==>/studium, /prijimaciekonanie;;1;1,86093;13,05772;0;;;1;1,030326;9,70912;0;;
/prijimaciekonanie/podmienky-prijatia/178, /studium==>/prijimaciekonanie;;1;1,86093;47,18935;0;;;1;1,030326;42,65976;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium;;1;1,00338;7,04052;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium;;1;1,00338;25,44379;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium/akreditovane-programy;;1;1,72675;12,11625;0;;;1;1,005298;9,47327;0;;
/prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium/akreditovane-programy;;1;1,72675;43,78698;0;;;1;1,005298;41,62349;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/studium/134;;1;1,02088;7,16332;0;;;0;;;0;;
/prijimaciekonanie/podmienky-prijatia/178==>/studium/akreditovane-programy;;1;1,90176;13,34425;0;;;1;1,092896;10,29874;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie;;1;1,84343;29,42272;0;;;1;1,126267;24,52316;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/moznosti-vs-studia;;1;1,90760;30,44693;1;1,000690;22,79476;1;1,276436;27,79292;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia;;1;1,88426;30,07449;0;;;1;1,238894;26,97548;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,48174;23,64991;0;;;0;;;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,48174;78,63777;0;;;0;;;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,79676;28,67784;0;;;1;1,193009;25,97639;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;2,29845;36,68529;1;1,403267;31,96507;1;1,651858;35,96730;1;1,118269;31,80640
/prijimaciekonanie/prihlasovanie-sa-na-studium==>/studium;;1;1,75009;27,93296;0;;;1;1,047011;22,79746;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf==>/prijimaciekonanie/podmienky-prijatia;;1;1,23673;30,94891;0;;;0;;;0;;
/prijimaciekonanie/prihlasovanie-sa-na-studium/179-prihlasovanie-sa-na-tudium-na-ukf==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,05005;26,27737;0;;;0;;;0;;
